station_name,date,count
125TH STREET & BROADWAY,2012-07-13,46841
168TH STREET & BROADWAY,2012-07-13,136354
DYCKMAN STREET,2012-07-13,31304
207TH STREET,2012-07-13,31702
215TH STREET,2012-07-13,10694
225TH STREET,2012-07-13,30021
231ST STREET,2012-07-13,45951
BOWLING GREEN & BATTERY PL,2012-07-13,113822
BOWLING GREEN & BROADWAY,2012-07-13,27926
WALL STREET,2012-07-13,130635
BROOKLYN BRIDGE,2012-07-13,196735
42ND STREET & GRAND CENTRAL,2012-07-13,129092
42ND STREET & GRAND CENTRAL,2012-07-13,414910
42ND STREET & GRAND CENTRAL,2012-07-13,227458
42ND STREET & 3RD AVENUE,2012-07-13,60201
51ST STREET & LEXINGTON AVE,2012-07-13,138121
59TH STREET & LEXINGTON AVE,2012-07-13,151371
59TH STREET & LEXINGTON AVE,2012-07-13,206945
WOODLAWN ROAD,2012-07-13,32439
149TH STREET & 3RD AVENUE,2012-07-13,117296
FIFTH AVENUE & 42ND STREET,2012-07-13,64307
MAIN STREET,2012-07-13,277219
NEVINS STREET,2012-07-13,59901
BARCLAYS CENTER,2012-07-13,193868
BERGEN STREET,2012-07-13,25256
GRAND ARMY PLAZA,2012-07-13,45488
EASTERN PARKWAY,2012-07-13,31844
NOSTRAND AVENUE,2012-07-13,23072
UTICA AVENUE,2012-07-13,134045
SUTTER AVENUE,2012-07-13,40467
SARATOGA AVENUE,2012-07-13,31879
ROCKAWAY AVENUE,2012-07-13,29604
JUNIUS STREET,2012-07-13,12031
PENNSYLVANIA AVENUE,2012-07-13,28186
VAN SICLEN AVENUE,2012-07-13,17916
NEW LOTS AVENUE,2012-07-13,30726
ST GEORGE TERMINAL,2012-07-13,53565
FIFTH AVENUE & 60TH STREET,2012-07-13,116520
57TH STREET & 7TH AVENUE,2012-07-13,161909
49TH STREET & 7TH AVENUE,2012-07-13,159111
28TH STREET & BROADWAY,2012-07-13,68713
23RD STREET & 5TH AVENUE,2012-07-13,130085
59TH STREET/COLUMBUS CIRCLE,2012-07-13,381121
8TH STREET & BROADWAY,2012-07-13,106788
PRINCE STREET & BROADWAY,2012-07-13,106550
CITY HALL,2012-07-13,46706
CORTLANDT STREET,2012-07-13,45121
JAY ST-METROTECH,2012-07-13,17313
39TH AVENUE & 31ST STREET,2012-07-13,17792
36TH AVENUE & 31ST STREET,2012-07-13,45241
BROADWAY & 31ST STREET,2012-07-13,76618
30TH AVENUE & 31ST STREET,2012-07-13,84542
ASTORIA BLVD & 31ST STREET,2012-07-13,71522
DITMARS BLVD & 31ST STREET,2012-07-13,93430
82ND STREET-JACKSON HEIGHTS,2012-07-13,93256
JUNCTION BLVD-ROOSEVELT AVE,2012-07-13,122804
CHURCH AVENUE,2012-07-13,89500
DEKALB AVENUE,2012-07-13,84910
METROPOLITAN AVENUE,2012-07-13,17826
145TH STREET,2012-07-13,123373
125TH STREET,2012-07-13,146699
BROADWAY-EAST NEW YORK,2012-07-13,44088
167TH ST-GRAND CONCOURSE,2012-07-13,52373
14TH STREET & 7TH AVENUE,2012-07-13,147172
CASTLE HILL AVENUE,2012-07-13,38317
WESTCHESTER SQUARE,2012-07-13,27708
BOROUGH HALL - COURT STREET,2012-07-13,201071
CHURCH AVENUE & NOSTRAND AV,2012-07-13,49343
FLATBUSH AVE & NOSTRAND AV,2012-07-13,90476
23RD STREET & 8TH AVENUE,2012-07-13,126736
FORDHAM RD/GRAND CONCOURSE,2012-07-13,61922
SEVENTH AVENUE & WEST 53RD,2012-07-13,77716
PARSONS BLVD & HILLSIDE AV,2012-07-13,30089
169TH STREET & HILLSIDE AVE,2012-07-13,44712
50TH STREET & 7TH AVENUE,2012-07-13,152260
242ND STREET & BROADWAY,2012-07-13,31209
CANAL STREET,2012-07-13,70924
FORDHAM ROAD & JEROME AVE,2012-07-13,67389
MORRISON AVE & WESTCHESTER,2012-07-13,34165
QUEENSBORO PLAZA,2012-07-13,52705
90TH STREET/ELMHURST AVENUE,2012-07-13,101534
FRANKLIN AVE/EASTERN PKWY,2012-07-13,71878
KINGSTON AVE/EASTERN PKWY,2012-07-13,26341
BROAD STREET & WALL STREET,2012-07-13,27883
175TH STREET/FT WASHINGTON,2012-07-13,74388
JAY ST-METROTECH,2012-07-13,169920
SUTPHIN BLVD-HILLSIDE AVE,2012-07-13,25946
BERGEN STREET-SMITH STREET,2012-07-13,64946
KINGS HIGHWAY-MCDONALD AVE,2012-07-13,18111
23RD STREET-PARK AVE SOUTH,2012-07-13,155902
125TH STREET-LEXINGTON AVE,2012-07-13,151980
MOSHOLU PARKWAY-JEROME AVE,2012-07-13,49105
HUNTERS PT AVE-49TH AVE,2012-07-13,31135
NEWKIRK AVE-NOSTRAND AVE,2012-07-13,39624
SHEEPSHEAD BAY ROAD,2012-07-13,70747
MYRTLE AVE-GATES AVENUE,2012-07-13,96756
WEST 4TH ST-WASHINGTON SQ,2012-07-13,238435
CANAL STREET-LISPENARD ST,2012-07-13,101263
QUEENS PLAZA-JACKSON AVE,2012-07-13,44451
71ST AVE-CONTINENTAL AVE,2012-07-13,136048
ESSEX ST-DELANCEY ST,2012-07-13,126487
28TH STREET-PARK AVE SOUTH,2012-07-13,128215
96TH STREET-LEXINGTON AVE,2012-07-13,135606
241ST ST-WHITE PLAINS RD,2012-07-13,27431
HUNTS PT AVE-SOUTHERN BLVD,2012-07-13,47437
61ST STREET-ROOSEVELT AVE,2012-07-13,99226
PARKSIDE AVE-OCEAN AVE,2012-07-13,33964
NEWKIRK PLAZA,2012-07-13,55294
AVENUE U-EAST 16TH STREET,2012-07-13,36287
STILLWELL AVE-CONEY ISLAND,2012-07-13,128806
ROCKAWAY PKWY-GLENWOOD RD,2012-07-13,60795
UTICA AVE-STUYVESANT AVE,2012-07-13,73707
TREMONT AVE-179TH ST,2012-07-13,45914
KINGSBRIDGE RD-196TH ST,2012-07-13,38520
BEDFORD PARK BLVD-203RD ST,2012-07-13,31463
205TH ST-BAINBRIDGE AVE,2012-07-13,40925
UNION TURNPIKE-KEW GARDENS,2012-07-13,114792
116TH STREET-COLUMBIA,2012-07-13,88197
ASTOR PLACE-4 AVENUE,2012-07-13,102648
KINGSBRIDGE RD-JEROME AVE,2012-07-13,50306
ELDER AVE-WESTCHESTER AVE,2012-07-13,33886
14TH STREET-6TH AVENUE,2012-07-13,138686
66TH STREET-BROADWAY,2012-07-13,117721
TOMPKINSVILLE,2012-07-13,3817
79TH STREET-BROADWAY,2012-07-13,92493
86TH STREET-BROADWAY,2012-07-13,105350
96TH STREET-BROADWAY,2012-07-13,214037
137TH STREET-BROADWAY,2012-07-13,77798
14TH STREET-UNION SQUARE,2012-07-13,640596
7TH AVENUE-PARK PLACE,2012-07-13,52459
BRIGHTON BEACH-CONEY ISLAND,2012-07-13,76299
207TH STREET-BROADWAY,2012-07-13,46838
181ST STREET-FT WASH AVE,2012-07-13,58703
8TH AVENUE-14TH STREET,2012-07-13,235102
33RD STREET-PARK AVENUE,2012-07-13,173968
68TH STREET-HUNTER COLLEGE,2012-07-13,175680
77TH STREET-LEXINGTON AVE,2012-07-13,202212
86TH STREET-LEXINGTON AVE,2012-07-13,356327
103RD STREET-LEXINGTON AVE,2012-07-13,87093
110TH STREET-LEXINGTON AVE,2012-07-13,66395
116TH STREET-LEXINGTON AVE,2012-07-13,89409
BEDFORD PARK BLVD-JEROME AV,2012-07-13,24954
CORTELYOU RD-EAST 16TH ST,2012-07-13,36777
DYCKMAN STREET-BROADWAY,2012-07-13,39694
86TH ST-CENTRAL PARK WEST,2012-07-13,56925
81ST STREET-MUSEUM,2012-07-13,81411
50TH STREET-8TH AVENUE,2012-07-13,97723
CHRISTOPHER ST-SHERIDAN SQ,2012-07-13,64380
23RD STREET-7TH AVENUE,2012-07-13,86361
103RD STREET-BROADWAY,2012-07-13,80249
110TH STREET-BROADWAY,2012-07-13,80061
157TH STREET-BROADWAY,2012-07-13,59715
BLEECKER ST-LAFAYETTE ST,2012-07-13,72738
161ST STREET-YANKEE STADIUM,2012-07-13,158515
PROSPECT PARK-EMPIRE BLVD,2012-07-13,53605
36TH STREET-4TH AVENUE,2012-07-13,65336
NOSTRAND AVE-FULTON ST,2012-07-13,91477
KINGSTON AVE-THROOP AVE,2012-07-13,29570
EUCLID AVE-PITKIN AVE,2012-07-13,51829
WOODHAVEN BLVD-QUEENS BLVD,2012-07-13,117254
63RD DRIVE-REGO PARK,2012-07-13,91235
23RD STREET-6TH AVENUE,2012-07-13,87785
CHURCH AVE-MCDONALD AVE,2012-07-13,54018
149TH ST-GRAND CONCOURSE,2012-07-13,62428
125TH STREET-LENOX AVENUE,2012-07-13,80935
135TH STREET-LENOX AVENUE,2012-07-13,80304
103RD ST-ROOSEVELT AVE,2012-07-13,109523
STERLING ST-NOSTRAND AVE,2012-07-13,32172
BEVERLY RD-NOSTRAND AVE,2012-07-13,23378
KINGS HIGHWAY-EAST 16TH ST,2012-07-13,87195
59TH STREET-4TH AVENUE,2012-07-13,68440
BAY RIDGE AVE-4TH AVENUE,2012-07-13,43175
77TH STREET-4TH AVENUE,2012-07-13,29491
86TH STREET-4TH AVENUE,2012-07-13,51354
BAY RIDGE - 95TH STREET,2012-07-13,33024
HOYT ST-SCHERMERHORN ST,2012-07-13,53522
ELMHURST AVE-BROADWAY,2012-07-13,80157
67TH AVENUE-QUEENS BLVD,2012-07-13,48927
CARROLL ST-PRESIDENT ST,2012-07-13,72655
167TH STREET-RIVER AVENUE,2012-07-13,51927
177TH STREET-PARKCHESTER,2012-07-13,79236
46TH ST-BLISS ST,2012-07-13,85307
CLARK STREET-HENRY STREET,2012-07-13,38089
HOYT STREET-HOYT STREET,2012-07-13,22564
GUN HILL ROAD-SEYMOUR,2012-07-13,29889
RECTOR STREET-CHURCH STREET,2012-07-13,42998
AVENUE J-EAST 16TH STREET,2012-07-13,29118
AVENUE M-EAST 16TH STREET,2012-07-13,24697
NECK ROAD-EAST 16TH STREET,2012-07-13,21653
UNION STREET-4TH AVENUE,2012-07-13,40087
45TH STREET-4TH AVENUE,2012-07-13,40509
53RD STREET-4TH AVENUE,2012-07-13,42065
50TH STREET-NEW UTRECHT AVE,2012-07-13,15846
BEDFORD AVE-NORTH 7TH ST,2012-07-13,160001
DEKALB AVE-WYCKOFF AVE,2012-07-13,65177
182ND STREET-183RD STREET,2012-07-13,26120
STEINWAY ST-BROADWAY,2012-07-13,86935
GREENPOINT AVE,2012-07-13,47635
GRAND ST-CHRISTIE ST,2012-07-13,141371
15TH ST-PROSPECT PARK WEST,2012-07-13,38894
18TH AVE-MCDONALD AVE,2012-07-13,22370
170TH STREET-JEROME AVENUE,2012-07-13,51064
BURNSIDE AVE-JEROME AVE,2012-07-13,56683
ST LAWRENCE AVE-WEST AVE,2012-07-13,22053
PROSPECT AVENUE-4TH AVENUE,2012-07-13,28012
55TH ST-NEW UTRECHT AVE,2012-07-13,9249
1ST AVENUE-14TH STREET,2012-07-13,136263
GRAHAM AVE-METROPOLITAN AVE,2012-07-13,58419
GRAND ST-BUSHWICK AVE,2012-07-13,32600
96TH ST-CENTRAL PARK WEST,2012-07-13,48476
HIGH ST-CADMAN PLAZA WEST,2012-07-13,38044
174TH-175TH ST-GRAND CONCOU,2012-07-13,27090
GRAND AVE-QUEENS BOULEVARD,2012-07-13,94376
VAN WYCK BLVD-MAIN STREET,2012-07-13,28193
NASSAU AVE-MANHATTAN AVE,2012-07-13,46454
EAST BROADWAY-MADISON ST,2012-07-13,72749
4TH AVENUE-9TH STREET,2012-07-13,76212
ROOSEVELT ISLAND,2012-07-13,39029
181ST STREET-ST NICHOLAS AV,2012-07-13,56583
40TH STREET-LOWERY STREET,2012-07-13,61407
BEVERLEY ROAD -EAST 15TH ST,2012-07-13,18146
AVENUE H-EAST 16TH STREET,2012-07-13,14661
OCEAN PKWAY-BRIGHTON BCH AV,2012-07-13,18231
MONTROSE AVENUE,2012-07-13,37267
HALSEY STREET-WYCKOFF AVE,2012-07-13,39840
46TH STREET-BROADWAY,2012-07-13,54614
METROPOLITAN AVE-LORIMER ST,2012-07-13,86598
BEDFORD AVENUE-NOSTRAND AVE,2012-07-13,39857
AVENUE X-MCDONALD AVENUE,2012-07-13,14120
28TH STREET-7TH AVENUE,2012-07-13,84029
145TH STREET-BROADWAY,2012-07-13,58229
191ST STREET-ST NICHOLAS AV,2012-07-13,42785
183RD STREET-JEROME AVENUE,2012-07-13,34759
JACKSON AVENUE-VERNON BLVD,2012-07-13,68534
PRESIDENT ST-NOSTRAND AVE,2012-07-13,19832
25TH STREET-4TH AVENUE,2012-07-13,16939
JEFFERSON STREET-WYCKOFF AV,2012-07-13,36875
190TH STREET-OVERLOOK TERR,2012-07-13,26624
72ND STREET-CENTRAL PK WEST,2012-07-13,55934
SPRING STREET-6TH AVENUE,2012-07-13,67875
LAFAYETTE AVENUE-FULTON ST,2012-07-13,27616
CLINTON AVENUE-FULTON ST,2012-07-13,33023
MOTT AVENUE-BEACH 22ND ST,2012-07-13,24954
MYRTLE AVENUE-MARCY AVENUE,2012-07-13,26297
CLASSON AVENUE-LAFAYETTE AV,2012-07-13,24941
7TH AVENUE-9TH STREET,2012-07-13,71469
FT HAMILTON PKY-GREENWOOD,2012-07-13,29484
HOUSTON STREET-VARICK ST,2012-07-13,84416
33RD STREET-QUEENS BLVD,2012-07-13,57226
BAYCHESTER AVE-TILLOTSON,2012-07-13,19193
34TH STREET - PENN STATION,2012-07-13,318566
MORGAN AVENUE-HARRISON PL,2012-07-13,42399
WILSON AVENUE-MOFFAT STREET,2012-07-13,20286
163RD ST & AMSTERDAM AVE,2012-07-13,22162
FRANKLIN AVENUE-FULTON ST,2012-07-13,36187
NORTHERN BLVD-BROADWAY,2012-07-13,37633
BROADWAY - UNION AVENUE,2012-07-13,17945
2ND AVENUE-HOUSTON STREET,2012-07-13,105087
YORK STREET-JAY STREET,2012-07-13,46657
57TH STREET-6TH AVENUE,2012-07-13,83560
21ST STREET-QUEENSBRIDGE,2012-07-13,44909
RECTOR STREET-GREENWICH ST,2012-07-13,58950
238TH STREET-BROADWAY,2012-07-13,20373
138TH ST-GRAND CONCOURSE,2012-07-13,18025
MT EDEN AVENUE-JEROME AVE,2012-07-13,32625
176TH STREET-JEROME AVENUE,2012-07-13,31152
111TH STREET-ROOSEVELT AVE,2012-07-13,63240
BOWERY STREET-DELANCEY ST,2012-07-13,18391
WEST 6TH STREET-SURF AVENUE,2012-07-13,23159
BUSHWICK AVENUE-ABERDEEN ST,2012-07-13,7421
103RD ST-CENTRAL PARK WEST,2012-07-13,27965
155TH STREET-8TH AVENUE,2012-07-13,22786
FLUSHING AVENUE-MARCY AVE,2012-07-13,11411
LAFAYETTE AV-WASHINGTON AV,2012-07-13,29419
FULTON STREET-LAFAYETTE AV,2012-07-13,19905
63RD STREET-LEXINGTON AVE,2012-07-13,74811
CANAL STREET-VARICK STREET,2012-07-13,34891
18TH STREET-7TH AVENUE,2012-07-13,46398
SPRING STREET-LAFAYETTE ST,2012-07-13,76499
111TH STREET-LENOX AVENUE,2012-07-13,50427
116TH STREET-LENOX AVENUE,2012-07-13,62375
WHITLOCK AVE-WESTCHESTER AV,2012-07-13,8438
ZEREGA AVE-WESTCHESTER AVE,2012-07-13,15077
52ND STREET-ROOSEVELT AVE,2012-07-13,39133
WILLETS PT BLVD-ROOSEVELT,2012-07-13,35519
MORRIS PARK-PAULDING AVENUE,2012-07-13,11388
3RD AVENUE-14TH STREET,2012-07-13,39885
155TH STREET-ST NICHOLAS AV,2012-07-13,14395
135TH STREET-ST NICHOLAS AV,2012-07-13,26773
116TH STREET-8TH AVENUE,2012-07-13,34740
110TH STREET-8TH AVENUE,2012-07-13,40894
GASTON AVENUE-BEACH 67TH ST,2012-07-13,14149
STRAITON AVE-BEACH 60TH ST,2012-07-13,13443
FRANK AVENUE-BEACH 44TH ST,2012-07-13,3465
EDGEMERE-BEACH 36TH STREET,2012-07-13,5115
36TH STREET-NORTHERN BLVD,2012-07-13,23589
65TH STREET-BROADWAY,2012-07-13,20853
75TH AVENUE-QUEENS BLVD,2012-07-13,21312
VAN WYCK BLVD-METROPOLITAN,2012-07-13,27001
FRANKLIN STREET-WEST BWAY,2012-07-13,32156
145TH STREET-LENOX AVENUE,2012-07-13,17784
148TH STREET-LENOX AVENUE,2012-07-13,18806
COURT SQ,2012-07-13,23307
69TH STREET-ROOSEVELT AVE,2012-07-13,29439
ATLANTIC AV-VAN SINDEREN AV,2012-07-13,7529
SUTTER AVE-VAN SINDEREN AVE,2012-07-13,23474
LIVONIA AVE-VAN SINDEREN AV,2012-07-13,15414
HEWES STREET-BROADWAY,2012-07-13,14731
LORIMER STREET-BROADWAY,2012-07-13,25816
104TH STREET-LIBERTY AVENUE,2012-07-13,9447
109TH STREET-LIBERTY AVENUE,2012-07-13,13682
LEFFERTS BLVD-LIBERTY AVE,2012-07-13,36805
NORTH CONDUIT AVE-COHANCEY,2012-07-13,17527
BEACH 25TH STREET-WAVECREST,2012-07-13,8921
COURT SQ-23 ST,2012-07-13,74156
21ST STREET-JACKSON AVENUE,2012-07-13,7882
PELHAM PKWY-WHITE PLAINS RD,2012-07-13,47716
ALLERTON AV-WHITE PLAINS RD,2012-07-13,29938
BURKE AVE-WHITE PLAINS ROAD,2012-07-13,20034
GUNHILL RD-WHITE PLAINS RD,2012-07-13,33129
219TH ST-WHITE PLAINS ROAD,2012-07-13,19193
225TH ST-WHITE PLAINS ROAD,2012-07-13,23418
233RD ST-WHITE PLAINS ROAD,2012-07-13,28619
9TH AVENUE-39TH STREET,2012-07-13,30193
FORT HAMILTON PKWY-45TH ST,2012-07-13,18620
71ST STREET-NEW UTRECHT AVE,2012-07-13,18871
79TH STREET-17TH AVENUE,2012-07-13,25509
18TH AVENUE-86TH STREET,2012-07-13,25485
20TH AVENUE-86TH STREET,2012-07-13,21629
BAY PARKWAY-86TH STREET,2012-07-13,43126
NEW LOTS AV-VAN SINDEREN AV,2012-07-13,21436
EAST 105TH ST-FARRAGUT ROAD,2012-07-13,19953
FLUSHING AVE-BROADWAY,2012-07-13,47594
MYRTLE AVENUE-BROADWAY,2012-07-13,56442
KOSCIUSZKO STREET-BROADWAY,2012-07-13,26024
GATES AVENUE-BROADWAY,2012-07-13,33398
HALSEY STREET-BROADWAY,2012-07-13,32612
GRANT AVENUE-PITKIN AVENUE,2012-07-13,36107
HUDSON STREET-78TH STREET,2012-07-13,24228
BOYD STREET-88TH STREET,2012-07-13,14706
ROCKAWAY BLVD-LIBERTY AVE,2012-07-13,35607
174TH STREET-SOUTHERN BLVD,2012-07-13,36277
EAST TREMONT AVENUE-178 ST,2012-07-13,42001
EAST 180TH ST-MORRIS PARK,2012-07-13,32670
BRONX PARK EAST,2012-07-13,14736
8TH AVENUE-62ND STREET,2012-07-13,69658
FORT HAMILTON PARKWAY-62ND,2012-07-13,38733
18TH AVENUE-62ND STREET,2012-07-13,35351
20TH AVENUE-62ND STREET,2012-07-13,21504
BAY PARKWAY-66TH STREET,2012-07-13,42590
KINGS HIGHWAY-WEST 7TH ST,2012-07-13,31595
AVENUE U-WEST 7TH STREET,2012-07-13,26431
86TH STREET-AVENUE V,2012-07-13,17227
NEW UTRECHT AVENUE-62ND ST,2012-07-13,37965
25TH AVENUE-86TH STREET,2012-07-13,4
CENTRAL AVE-MYRTLE AVE,2012-07-13,15851
SENECA AVENUE-PALMETTO ST,2012-07-13,12966
FOREST AVENUE-PUTNAM AVENUE,2012-07-13,20286
FRESH POND ROAD-68TH AVENUE,2012-07-13,29356
JACKSON AVENUE-WESTCHESTER,2012-07-13,28944
PROSPECT AVENUE-WESTCHESTER,2012-07-13,39194
INTERVALE 163RD STREET,2012-07-13,16233
SIMPSON ST-WESTCHESTER AVE,2012-07-13,46453
FREEMAN ST-SOUTHERN BLVD,2012-07-13,25710
PARK PLACE-FRANKLIN AVENUE,2012-07-13,12480
BOTANIC GARDEN-FRANKLIN AVE,2012-07-13,8244
KNICKERBOCKER AVE-MYRTLE AV,2012-07-13,19054
HOWARD BEACH-159TH AVE,2012-07-13,14208
BROAD CHANNEL-NOEL ROAD,2012-07-13,1800
HOLLAND-BEACH 90TH STREET,2012-07-13,9561
PLAYLAND-BEACH 98TH STREET,2012-07-13,7252
SEASIDE BEACH-105TH STREET,2012-07-13,3136
ROCKAWAY PARK-BEACH 116TH,2012-07-13,9851
DITMAS AVE-MCDONALD AVE,2012-07-13,24763
AVENUE I-MCDONALD AVENUE,2012-07-13,9619
MCDONALD AVE-22ND AVE,2012-07-13,5352
AVENUE N-MCDONALD AVENUE,2012-07-13,16658
AVENUE P-MCDONALD AVENUE,2012-07-13,14723
AVENUE U-MCDONALD AVENUE,2012-07-13,10961
NEPTUNE AVE-MCDONALD AVENUE,2012-07-13,8202
MIDDLETOWN ROAD-WESTCHESTER,2012-07-13,9784
BUHRE AVE-WESTCHESTER AVE,2012-07-13,17777
PELHAM BAY PARK-BRUCKNER BL,2012-07-13,28126
PELHAM PKWY-ESPLANADE,2012-07-13,15107
DYRE AVENUE-LIGHT STREET,2012-07-13,23169
CHAUNCEY STREET-ROCKAWAY AV,2012-07-13,16947
ALABAMA AVENUE-FULTON ST,2012-07-13,11281
VAN SICLEN AVENUE-FULTON ST,2012-07-13,16015
CLEVELAND STREET-FULTON ST,2012-07-13,17668
NORWOOD AVENUE-FULTON ST,2012-07-13,19349
CRESCENT STREET-FULTON ST,2012-07-13,26303
RALPH AVENUE-FULTON STREET,2012-07-13,27627
ROCKAWAY AVE-HOPKINSON AVE,2012-07-13,26214
LIBERTY AVE-PENNSYLVANIA AV,2012-07-13,12549
VAN SICLEN AVE-PITKIN AVE,2012-07-13,15311
SHEPHERD AVE-PITKIN AVE,2012-07-13,16166
170TH STREET-GRAND CONC.,2012-07-13,33907
238TH ST-WHITE PLAINS ROAD,2012-07-13,17528
138TH STREET-3RD AVE,2012-07-13,42881
BROOK AVENUE-138TH STREET,2012-07-13,28178
CYPRESS AVENUE-138TH STREET,2012-07-13,17867
EAST 143RD ST-SOUTHERN BLVD,2012-07-13,5013
EAST 149TH ST-SOUTHERN BLVD,2012-07-13,21559
LONGWOOD AVE-SOUTHERN BLVD,2012-07-13,16633
WINTHROP ST-NOSTRAND AVE,2012-07-13,38115
72ND STREET & BROADWAY,2012-07-13,238217
23RD STREET-6TH AVENUE,2012-07-13,61123
PROSPECT AVE-4TH AVE,2012-07-13,5041
25TH STREET-4TH AVENUE,2012-07-13,4275
HOYT STREET-FULTON STREET,2012-07-13,13455
ORCHARD BEACH,2012-07-13,3953
MARCY AVENUE-BROADWAY,2012-07-13,61636
BROADWAY LAFAYETTE-BLEECKER,2012-07-13,152847
CANAL STREET-BROADWAY,2012-07-13,86538
CANAL ST-LAFAYETTE ST EAST,2012-07-13,149097
RI TRAMWAY (MANHATTAN),2012-07-13,19761
RI TRAMWAY (ROOSEVELT),2012-07-13,21721
AIRTRAIN @ HOWARD BEACH,2012-07-13,38294
AIRTRAIN JAMAICA CENTER 1,2012-07-13,86343
PA-PATH WORLD TRADE CNTR,2012-07-13,111174
PA-PATH THIRTY THIRD ST,2012-07-13,98555
PA-PATH TWENTY THIRD ST,2012-07-13,18720
PA-PATH EXCHANGE PLACE,2012-07-13,35386
PA-PATH HARRISON,2012-07-13,17678
PA-PATH 14TH STREET,2012-07-13,25998
PA-PATH PAVONIA/NEWPORT,2012-07-13,39032
PA-PATH 9TH STREET,2012-07-13,13187
PA-PATH CHRISTOPHER ST,2012-07-13,13284
PA-PATH NEWARK,2012-07-13,77717
PA-PATH HOBOKEN,2012-07-13,74028
PA-PATH GROVE ST,2012-07-13,37376
PA-PATH JOURNAL SQUARE,2012-07-13,58480
WHITEHALL STREET,2012-07-20,167386
CYPRESS HILLS,2012-07-20,6767
75TH STREET & ELDERTS LANE,2012-07-20,18403
85TH STREET & FOREST PKWAY,2012-07-20,20938
WOODHAVEN BOULEVARD,2012-07-20,22648
104TH STREET,2012-07-20,13842
111TH STREET,2012-07-20,12128
121ST STREET,2012-07-20,11564
42ND STREET & 8TH AVENUE,2012-07-20,219033
42ND STREET & 8TH AVENUE,2012-07-20,368543
34TH STREET & 8TH AVENUE,2012-07-20,365996
34TH STREET & 8TH AVENUE,2012-07-20,114557
FULTON STREET,2012-07-20,198337
FIFTH AVENUE,2012-07-20,135906
LEXINGTON AVENUE,2012-07-20,46500
LEXINGTON AVENUE,2012-07-20,196098
ROOSEVELT AVE/JACKSON HTS,2012-07-20,281210
179TH STREET & HILLSIDE AVE,2012-07-20,89339
47-50 STREETS/ROCKEFELLER,2012-07-20,340235
42ND STREET & 6TH AVENUE,2012-07-20,234161
34TH STREET & 6TH AVENUE,2012-07-20,398884
34TH STREET & 6TH AVENUE,2012-07-20,302671
SUTPHIN BOULEVARD,2012-07-20,114198
JAMAICA CENTER-PARSONS BLVD,2012-07-20,166957
WALL STREET,2012-07-20,147449
FULTON & WILLIAM STREETS,2012-07-20,173238
PARK PLACE,2012-07-20,289405
CHAMBERS STREET,2012-07-20,106098
34TH STREET & 7TH AVENUE,2012-07-20,196899
42ND STREET/TIMES SQUARE,2012-07-20,202862
42ND STREET/TIMES SQUARE,2012-07-20,438391
125TH STREET & BROADWAY,2012-07-20,46636
168TH STREET & BROADWAY,2012-07-20,135187
DYCKMAN STREET,2012-07-20,31878
207TH STREET,2012-07-20,30863
215TH STREET,2012-07-20,10346
225TH STREET,2012-07-20,29005
231ST STREET,2012-07-20,44570
BOWLING GREEN & BATTERY PL,2012-07-20,114101
BOWLING GREEN & BROADWAY,2012-07-20,26931
WALL STREET,2012-07-20,132706
BROOKLYN BRIDGE,2012-07-20,193384
42ND STREET & GRAND CENTRAL,2012-07-20,142854
42ND STREET & GRAND CENTRAL,2012-07-20,424958
42ND STREET & GRAND CENTRAL,2012-07-20,234031
42ND STREET & 3RD AVENUE,2012-07-20,62246
51ST STREET & LEXINGTON AVE,2012-07-20,141921
59TH STREET & LEXINGTON AVE,2012-07-20,155626
59TH STREET & LEXINGTON AVE,2012-07-20,211378
WOODLAWN ROAD,2012-07-20,33198
149TH STREET & 3RD AVENUE,2012-07-20,114944
FIFTH AVENUE & 42ND STREET,2012-07-20,66023
MAIN STREET,2012-07-20,275863
NEVINS STREET,2012-07-20,57017
BARCLAYS CENTER,2012-07-20,191184
BERGEN STREET,2012-07-20,25486
GRAND ARMY PLAZA,2012-07-20,45364
EASTERN PARKWAY,2012-07-20,26004
NOSTRAND AVENUE,2012-07-20,22696
UTICA AVENUE,2012-07-20,131408
SUTTER AVENUE,2012-07-20,39765
SARATOGA AVENUE,2012-07-20,31209
ROCKAWAY AVENUE,2012-07-20,28816
JUNIUS STREET,2012-07-20,11432
PENNSYLVANIA AVENUE,2012-07-20,27076
VAN SICLEN AVENUE,2012-07-20,17684
NEW LOTS AVENUE,2012-07-20,30485
ST GEORGE TERMINAL,2012-07-20,46221
FIFTH AVENUE & 60TH STREET,2012-07-20,119936
57TH STREET & 7TH AVENUE,2012-07-20,164467
49TH STREET & 7TH AVENUE,2012-07-20,163979
28TH STREET & BROADWAY,2012-07-20,72051
23RD STREET & 5TH AVENUE,2012-07-20,133216
59TH STREET/COLUMBUS CIRCLE,2012-07-20,383089
8TH STREET & BROADWAY,2012-07-20,109562
PRINCE STREET & BROADWAY,2012-07-20,111466
CITY HALL,2012-07-20,44531
CORTLANDT STREET,2012-07-20,47149
JAY ST-METROTECH,2012-07-20,17826
39TH AVENUE & 31ST STREET,2012-07-20,18370
36TH AVENUE & 31ST STREET,2012-07-20,44546
BROADWAY & 31ST STREET,2012-07-20,76835
30TH AVENUE & 31ST STREET,2012-07-20,84469
ASTORIA BLVD & 31ST STREET,2012-07-20,70490
DITMARS BLVD & 31ST STREET,2012-07-20,92430
